L,environment_id,environment_seed,samples,replica_1_mean,replica_2_mean,mean_height,conditional_variance,replica_1_variance,replica_2_variance,replica_1_ess,replica_2_ess,start_gap,standardized_start_gap,minimum_pair_swap_acceptance,target_exchange_acceptance
4,13,7370108869277867948,2000,-0.02,-0.05,-0.035,1.6363681840920468,1.5843921960980483,1.7343671835917953,1942.114776088982,2000.0,0.030000000000000002,0.7312743151780539,NaN,NaN
4,14,4791080337184197186,2000,0.064,-0.014,0.025,1.62577088544272,1.5486783391695846,1.784696348174088,1911.8146445665773,1965.178364566808,0.078,1.8817227344580347,NaN,NaN
4,15,298607145878609112,2000,0.0,0.016,0.008,1.744744372186092,1.6168084042021011,1.7926403201600785,1961.1650485436892,2000.0,-0.016,0.3857121494598154,NaN,NaN
4,16,14769814720247157381,2000,0.006,0.022,0.013999999999999999,1.4886163081540764,1.6567923961980973,1.5282801400700345,1840.1932015504615,2000.0,-0.016,0.3921761600929902,NaN,NaN
4,17,5788738012677845239,2000,0.004,0.028,0.016,1.5925082541270623,1.5687683841920963,1.6000160080040022,2000.0,1962.653001580681,-0.024,0.6000721225568515,NaN,NaN
4,18,1083532871878851840,2000,-0.012,0.046,0.017,1.6911635817908968,1.6967043521760905,1.702735367683842,1724.441585316139,2000.0,-0.057999999999999996,1.353868494313676,NaN,NaN
4,19,3382659729550335426,2000,-0.006,-0.032,-0.019,1.7805522761380688,1.896912456228112,1.7118319159579791,2000.0,2000.0,0.026000000000000002,0.6120829555074185,NaN,NaN
4,20,7319374365180539008,2000,-0.002,0.042,0.02,1.8159399699849927,1.8969444722361177,1.6710715357678831,1903.6295659813627,1722.1328701319871,-0.044000000000000004,0.9921294952364276,NaN,NaN
4,21,142738161430990330,2000,0.022,0.012,0.017,1.7728364182091052,1.688360180090045,1.8247683841920985,1929.054287878705,1839.2323799707506,0.009999999999999998,0.23141188267144075,NaN,NaN
4,22,8924603309647806721,2000,-0.028,0.036,0.003999999999999998,1.734819409704854,1.5840080040020013,1.839623811905952,2000.0,2000.0,-0.064,1.5468615520302058,NaN,NaN
4,23,1747886626449619410,2000,-0.036,-0.012,-0.024,1.7685962981490733,1.663535767883941,1.744728364182093,1965.2425767055465,1816.9256111986024,-0.023999999999999997,0.5646288868636812,NaN,NaN
4,24,4734117241578321059,2000,-0.002,-0.03,-0.016,1.8325242621310665,1.6408164082041017,2.0081040520260145,1872.15437976094,2000.0,0.027999999999999997,0.6456886944926439,NaN,NaN
4,25,14342117590626174406,2000,0.046,0.014,0.03,1.5842801400700353,1.574671335667834,1.65663231615808,1926.8314654377918,2000.0,0.032,0.78885008062013,NaN,NaN
4,26,10564102628702354614,2000,-0.01,-0.042,-0.026000000000000002,1.6803281640820413,1.6727363681840939,1.7190955477738867,2000.0,2000.0,0.032,0.7770479426831453,NaN,NaN
4,27,11908097376677470648,2000,-0.028,0.012,-0.008,1.7120560280140065,1.7440880440220115,1.7767443721860952,2000.0,2000.0,-0.04,0.9533498709255569,NaN,NaN
4,28,14675028622959925696,2000,0.012,-0.002,0.005,1.6687363681840917,1.680696348174089,1.592792396198099,2000.0,2000.0,0.014,0.3460490071340601,NaN,NaN
4,29,15840812847457712664,2000,-0.006,-0.046,-0.026,1.8081040520260123,1.928928464232114,1.798783391695848,2000.0,1789.6736003281046,0.04,0.9013137525824773,NaN,NaN
4,30,12556281862204672602,2000,0.01,0.028,0.019,1.7807283641820923,1.5766883441720876,1.936184092046023,2000.0,2000.0,-0.018000000000000002,0.42949322077898044,NaN,NaN
4,31,15733181814434064559,2000,0.006,0.002,0.004,1.760872436218108,1.6728004002000985,1.7848884442221111,1692.5490866506868,2000.0,0.004,0.09223408211837213,NaN,NaN
4,32,13186178360006880769,2000,-0.04,0.022,-0.009000000000000001,1.666911455727863,1.679239619809905,1.7043681840920457,2000.0,2000.0,-0.062,1.5073589306763817,NaN,NaN
4,33,18042144905597426777,2000,-0.006,-0.03,-0.018,1.6485362681340656,1.6888084042020997,1.6239119559779898,1843.0333380439404,2000.0,0.024,0.5773041618652002,NaN,NaN
4,34,8609832629416584236,2000,-0.012,-0.014,-0.013000000000000001,1.6928444222111045,1.680696348174089,1.736672336168085,2000.0,2000.0,0.002,0.048383699902783885,NaN,NaN
4,35,13990594165440028892,2000,-0.088,0.026,-0.031,1.6543291645822897,1.7531325662831427,1.5761120560280135,1862.5083277673107,1833.935151294761,-0.11399999999999999,2.686490615271029,NaN,NaN
4,36,12067847023446546658,2000,-0.008,-0.056,-0.032,1.5836398199099553,1.5046883441720853,1.6616948474237117,2000.0,1911.9430538470124,0.048,1.1920335433690539,NaN,NaN
4,37,3309978948723950612,2000,0.016,-0.012,0.002,1.8645402701350682,1.8886883441720836,1.6806963481740889,2000.0,2000.0,0.028,0.6627906157914495,NaN,NaN
4,38,8100896525756486647,2000,0.0,-0.028,-0.014,1.656436218109055,1.6008004002001,1.7280800400200103,2000.0,2000.0,0.028,0.6863156947412197,NaN,NaN
4,39,2671759661765538969,2000,-0.032,-0.04,-0.036000000000000004,1.6167763881940973,1.6638079039519762,1.679239619809905,2000.0,1743.8371399076045,0.008,0.18883157748367124,NaN,NaN
4,40,17333702407038557647,2000,0.082,-0.024,0.029,1.6872256128064018,1.6661090545272648,1.6962721360680326,2000.0,2000.0,0.10600000000000001,2.5852192990256193,NaN,NaN
4,41,8404914724824468280,2000,0.024,-0.016,0.004,1.808104052026012,1.760304152076036,1.8726803401700838,1914.2156887491276,2000.0,0.04,0.928492779603373,NaN,NaN
4,42,5738627476852397263,2000,0.018,0.02,0.019,1.5407683841920952,1.432392196098051,1.696448224112056,2000.0,2000.0,-0.0020000000000000018,0.05056538133283358,NaN,NaN
4,43,12911452848938033603,2000,0.066,0.014,0.04,1.7995477738869416,1.748518259129565,1.8487283641820917,1857.731433333651,1933.4441653369613,0.052000000000000005,1.1937802974645764,NaN,NaN
4,44,11617829753917581558,2000,0.008,-0.05,-0.021,1.7151755877938983,1.7127923961980986,1.8304152076038014,2000.0,2000.0,0.058,1.37798563982413,NaN,NaN
4,45,18301175915310182627,2000,-0.028,0.06,0.016,1.7570065032516264,1.6960640320160083,1.7892946473236633,2000.0,1990.210975272376,-0.088,2.1053597138798317,NaN,NaN
4,46,4834608764938462774,2000,0.05,0.002,0.026000000000000002,1.7917438719359688,1.8784392196098039,1.7048484242121056,2000.0,1844.163502214277,0.048,1.111875218335988,NaN,NaN
4,47,1176561193720028046,2000,0.014,-0.02,-0.003,1.828336168084042,1.784696348174088,1.9205602801400692,2000.0,2000.0,0.034,0.7899230167110521,NaN,NaN
4,48,10992330125246802710,2000,-0.038,0.028,-0.004999999999999999,1.8347393696848426,1.927519759879941,1.664048024012006,2000.0,1911.9033395848014,-0.066,1.5410965175780806,NaN,NaN
4,49,12716971713434653171,2000,0.014,0.038,0.026,1.600512256128063,1.49655227613807,1.6713916958479254,2000.0,2000.0,-0.024,0.6030280216384544,NaN,NaN
4,50,6358470703914003756,2000,-0.038,-0.008,-0.023,1.8764882441220614,1.815463731865934,1.8088404202101043,1843.334443322672,2000.0,-0.03,0.6901932963179905,NaN,NaN
4,51,6406025542009982184,2000,-0.012,0.0,-0.006,1.6327443721860946,1.6806963481740893,1.648824412206103,2000.0,1961.904761904762,-0.012,0.29270309250406634,NaN,NaN
4,52,7961937834070126699,2000,-0.038,-0.02,-0.028999999999999998,1.660668334167085,1.6873996998499265,1.6804402201100548,2000.0,2000.0,-0.018,0.4386435853692785,NaN,NaN
4,53,8830034659382515680,2000,-0.01,0.018,0.003999999999999999,1.7524842421210611,1.7687843921961,1.7205362681340695,1789.8256324716187,2000.0,-0.027999999999999997,0.6512487185697644,NaN,NaN
4,54,1213715914796703576,2000,0.008,0.0,0.004,1.8408884442221114,1.8728724362181086,1.872936468234117,1983.1847978840156,2000.0,0.008,0.18446482064829464,NaN,NaN
4,55,5832572238609507530,2000,-0.008,-0.006,-0.007,1.6608284142071026,1.6007363681840918,1.7368324162081021,2000.0,1831.3596215816037,-0.002,0.04782619646626338,NaN,NaN
4,56,9076016151979891284,2000,-0.008,0.002,-0.003,1.84487243621811,1.9208964482241115,1.6248084042021012,2000.0,1837.112020753794,-0.01,0.23281738984937728,NaN,NaN
4,57,7490270255459612353,2000,0.01,0.04,0.025,1.7004002001000507,1.624712356178091,1.75927963981991,1980.7283027827225,1985.5483157618016,-0.03,0.7262619083476616,NaN,NaN
4,58,16467974773019828283,2000,0.0,0.02,0.01,1.65662831415708,1.568784392196098,1.744472236118059,2000.0,1930.0424906005085,-0.02,0.4867572157133583,NaN,NaN
4,59,18246610086562605263,2000,0.022,0.032,0.027,1.6687843921960992,1.6243281640820406,1.775863931965983,2000.0,2000.0,-0.010000000000000002,0.24252877383619317,NaN,NaN
4,60,8144411012576532317,2000,-0.028,-0.042,-0.035,1.6047043521760873,1.616024012006003,1.7030875437718855,1759.4201440875004,1949.268518619485,0.014000000000000002,0.330700087026172,NaN,NaN
4,61,11633607761721526292,2000,-0.016,-0.014,-0.015,1.7408684342171075,1.7766323161580775,1.768688344172087,2000.0,1881.287190256815,-0.002,0.046772089570319336,NaN,NaN
4,62,13498121317153805009,2000,0.0,-0.002,-0.001,1.7088524262131053,1.6008004002001,1.7208564282141066,2000.0,2000.0,0.002,0.04907582537941311,NaN,NaN
4,63,14374661797561512159,2000,-0.022,0.012,-0.004999999999999999,1.6362401200600298,1.6083201600800399,1.8567843921961,2000.0,1886.6771657011625,-0.034,0.8040013778115547,NaN,NaN
4,64,5713754967232512609,2000,-0.024,0.03,0.002999999999999999,1.6673756878439223,1.7122801400700336,1.7359679839919973,2000.0,1948.2600037244981,-0.054,1.291890008214237,NaN,NaN
6,1,11611829185789016345,2000,0.064,0.002,0.033,2.283219609804901,2.573190595297651,2.1210565282641314,1712.600230540045,1630.7536246406146,0.062,1.1710281240690423,NaN,NaN
6,2,3544456540102686106,2000,-0.02,-0.038,-0.028999999999999998,2.2929844922461227,2.3047523761880955,2.3437278639319663,1685.0520898786094,1923.5440863030815,0.018,0.35394922523497696,NaN,NaN
6,3,5140237516021787564,2000,-0.064,-0.026,-0.045,2.2844202101050533,2.3330705352676357,2.1844162081040515,1796.7383744577105,1746.082313959591,-0.038000000000000006,0.7525797632779193,NaN,NaN
6,4,452505914495424438,2000,0.076,-0.01,0.033,2.4015027513756904,2.363405702851423,2.2330165082541304,1450.7345430036435,1841.6992681434147,0.086,1.6133108637941629,NaN,NaN
6,5,1376611522775825718,2000,0.014,-0.018,-0.001999999999999999,2.3366563281640813,2.2809444722361176,2.2808164082041054,1701.719755504963,1692.1265046647488,0.032,0.617181766215845,NaN,NaN
6,6,2959203426218862826,2000,0.016,-0.024,-0.004,2.1202601300650303,1.9527203601800882,2.1925202601300633,1743.5756817388892,1714.0437328189228,0.04,0.8166493251133141,NaN,NaN
6,7,8929630238001840273,2000,-0.012,-0.028,-0.02,2.18496448224112,2.2569844922461257,2.04824012006003,1807.9247052081935,1698.5768957407024,0.016,0.32296942178846866,NaN,NaN
6,8,10828240278839058515,2000,0.01,0.034,0.022000000000000002,2.4489364682341184,2.6012006003001527,2.392040020010004,1790.9474731411215,1988.6157883695666,-0.024,0.46575320657784575,NaN,NaN
6,9,5625328559390078481,2000,-0.016,0.016,0.0,2.2966363181590785,2.240864432216105,2.3689284642321136,1697.805718552757,1721.906432844345,-0.032,0.6163406080206013,NaN,NaN
6,10,10944677186479199628,2000,-0.016,-0.018,-0.017,2.2131045522761377,2.2088484242121034,2.264808404202104,1792.5589058988662,1959.021108668021,0.0019999999999999983,0.04092450035974495,NaN,NaN
6,11,15530508698739839023,2000,0.024,0.046,0.035,2.3169164582291133,2.320584292146071,2.27902351175588,1603.407660480175,1647.2996340249988,-0.022,0.4134948756015603,NaN,NaN
6,12,15425853297429217415,2000,0.038,-0.038,0.0,2.350287143571786,2.4877998999499753,2.2156638319159594,1624.402834395177,1771.8811292525083,0.076,1.4409103893115456,NaN,NaN
6,13,6708999291230234029,2000,0.038,-0.034,0.0019999999999999983,2.1744952476238133,2.055583791895949,2.167927963981989,2000.0,1780.1225773036394,0.07200000000000001,1.5193643662291156,NaN,NaN
6,14,16718095977346352200,2000,-0.014,0.0,-0.007,2.349076538269134,2.264936468234117,2.305152576288144,1752.7594527196275,1507.853403141361,-0.014,0.26358963278803255,NaN,NaN
6,15,15104424248685977563,2000,-0.064,0.032,-0.016,2.2845342671335684,2.108958479239621,2.2881200600300167,1725.3098810764016,1858.6297133588732,-0.096,1.9381311085367674,NaN,NaN
6,16,7337885073432930198,2000,0.012,-0.06,-0.024,2.1905032516258136,2.2569844922461266,2.077438719359682,1709.2616087684353,1499.8750344919183,0.072,1.3842267173620841,NaN,NaN
6,17,3852842442919325022,2000,0.018,-0.008,0.004999999999999999,2.1967603801900943,2.072712356178092,2.129000500250124,1688.1467583987262,1716.2768617989313,0.026,0.5233306546696015,NaN,NaN
6,18,3350569179814267942,2000,0.026,0.012,0.019,2.197000500250124,2.0563521760880437,2.3210165082541296,1665.0915115685623,1736.9186766064695,0.013999999999999999,0.2760926441510874,NaN,NaN
6,19,2077807870069214812,2000,-0.066,-0.036,-0.051000000000000004,2.2926963481740876,2.1967423711855933,2.2238159079539757,1551.1961258572262,1857.2709737414136,-0.030000000000000006,0.5868249726047966,NaN,NaN
6,20,9151148252919526668,2000,0.028,-0.044,-0.007999999999999998,2.1344752376188105,2.160296148074037,2.2231755877938975,1487.446368077196,1731.7162543283775,0.072,1.3764563470341522,NaN,NaN
6,21,9728179169360644522,2000,0.034,-0.004,0.015000000000000001,2.2604082041020512,2.2799839919959966,2.3051365682841407,1525.844040176486,1811.3423637637372,0.038000000000000006,0.7224208290789165,NaN,NaN
6,22,5384698665317725825,2000,-0.014,0.11,0.048,2.201412706353179,2.216912456228114,2.253026513256629,1840.818422771181,1735.4163261377387,-0.124,2.4787258224738413,NaN,NaN
6,23,2247842222980470844,2000,0.082,0.004,0.043000000000000003,2.1380270135067514,2.2744132066033016,1.9849764882441217,1738.632688689025,1759.0133671198994,0.078,1.5801579817555238,NaN,NaN
6,24,5003771817872721182,2000,0.026,-0.182,-0.078,2.15544572286143,2.0563521760880437,2.2159839919959974,1698.1812279133171,1760.7259121130119,0.208,4.185629930440813,NaN,NaN
6,25,8693225443948579322,2000,-0.024,-0.054,-0.039,2.2366683341670837,2.112480240120058,2.3422551275637815,1738.428321369119,1789.9014995434106,0.03,0.5971688280695122,NaN,NaN
6,26,16949193322397757693,2000,-0.044,0.026,-0.009,2.2826913456728373,2.2872076038019014,2.392520260130065,1790.050029730285,1818.445257577726,-0.06999999999999999,1.3745508931627228,NaN,NaN
6,27,1534276128333931406,2000,-0.056,0.036,-0.010000000000000002,2.284910455227614,2.2059669834917455,2.2238159079539757,1770.954343963224,1688.1970763344189,-0.092,1.8172770449482876,NaN,NaN
6,28,705969146852017347,2000,-0.002,-0.064,-0.033,2.235195597798898,2.3451685842921455,2.108958479239621,1749.253359705395,1833.1483265007678,0.062,1.2422067736564213,NaN,NaN
6,29,17798765136613488390,2000,0.01,0.014,0.012,2.2090965482741365,2.008904452226115,2.48904852426213,1825.9451168858557,1824.2965703612545,-0.004,0.08057268489079919,NaN,NaN
6,30,3170826835468246450,2000,0.054,0.016,0.035,2.412484242121061,2.342255127563781,2.4009444722361155,1838.362962613331,1807.9079482858072,0.038,0.7449373939384072,NaN,NaN
6,31,3252945351239324153,2000,0.018,-0.028,-0.005000000000000001,2.2600720360180087,2.408880440220113,2.1602961480740364,1716.653605367128,1902.688651151142,0.046,0.9129728129015956,NaN,NaN
6,32,15760501503739404168,2000,-0.024,0.032,0.004,2.2795717858929483,2.320584292146071,2.2721120560280155,1883.9710174860113,1714.9525067768775,-0.056,1.1075253246782493,NaN,NaN
6,33,16900169653099468404,2000,0.008,-0.03,-0.011,2.1723641820910458,2.2090405202601286,2.120160080040021,1746.9396464734696,1812.982756601307,0.038,0.770242663186608,NaN,NaN
6,34,14815980249025932538,2000,0.042,-0.002,0.02,1.984024012006003,1.8151435717858928,2.1530725362681333,1459.5144775500805,1799.3488308358906,0.044000000000000004,0.8907089018686346,NaN,NaN
6,35,3017830978766598463,2000,-0.05,-0.022,-0.036000000000000004,2.2487323661830927,2.1505752876438207,2.2326323161580794,1918.7702731201468,1761.5526479426173,-0.028000000000000004,0.5729540082855231,NaN,NaN
6,36,2080815861551720744,2000,-0.034,0.06,0.012999999999999998,2.3447543771885937,2.2159519759879927,2.3335667833916975,1819.8609050787097,1666.9113242339722,-0.094,1.8372893951835036,NaN,NaN
6,37,16033050531777533961,2000,0.022,0.018,0.019999999999999997,2.377180590295147,2.2646483241620814,2.296824412206106,1680.675695669374,1756.1921782674217,0.004,0.07762518832853389,NaN,NaN
6,38,16077868653965151129,2000,0.026,-0.054,-0.014,2.013806903451728,2.0563521760880437,2.00608704352176,1745.3024789310018,1790.8539200277737,0.08,1.6686937540871185,NaN,NaN
6,39,9993305282042678929,2000,-0.022,-0.032,-0.027,2.1250125062531273,2.0085202601300653,2.2721120560280155,1750.4863570953553,1599.82542768414,0.010000000000000002,0.19734840137911377,NaN,NaN
6,40,750949975723127711,2000,-0.068,-0.008,-0.038000000000000006,2.2473236618309165,2.300526263131569,2.2090405202601286,1582.9718923437038,1827.9069019500062,-0.060000000000000005,1.1629558270663456,NaN,NaN
6,41,13522867146334359861,2000,0.048,-0.048,0.0,2.2525182591295665,2.2708314157078546,2.110751375687844,1935.5456318636325,1709.3125383913418,0.096,1.9563016846565207,NaN,NaN
6,42,1818809717002556060,2000,-0.032,0.01,-0.011,2.3562961480740356,2.3201360680340186,2.4091045522761414,1791.457249661722,1715.4809420176864,-0.042,0.8083737769803107,NaN,NaN
6,43,12465404933698874484,2000,-0.06,0.006,-0.027,2.2989714857428707,2.269534767383694,2.3291285642821387,1575.647617287942,1747.854636304093,-0.066,1.2533523988561937,NaN,NaN
6,44,2927462451139351344,2000,-0.032,0.046,0.006999999999999999,2.2981070535267603,2.3841680840420225,2.1829754877438727,1924.0396544190382,1761.4208254956347,-0.078,1.5667599388626234,NaN,NaN
6,45,17225118458700092367,2000,0.004,-0.07,-0.033,2.0662951475737854,2.2411045522761377,2.052126063031517,1521.7862376169992,1823.7713673052533,0.07400000000000001,1.4518485190766242,NaN,NaN
6,46,3438621030912298718,2000,0.022,-0.046,-0.012,2.2468114057028523,2.280656328164083,2.150959479739871,1744.3638736202272,1506.0943620738663,0.068,1.300114335537011,NaN,NaN
6,47,13853423187070096145,2000,-0.024,0.042,0.009000000000000001,1.986815407703852,1.9684082041020492,2.10328764382191,1797.457931044123,1722.8319213406878,-0.066,1.3714514703990188,NaN,NaN
6,48,5904941960426901201,2000,-0.004,0.04,0.018000000000000002,2.2401520760380182,2.2090885442721357,2.271535767883941,1595.4195219849146,1529.9216117330643,-0.044,0.8214068495760493,NaN,NaN
6,49,10318474573503087107,2000,-0.052,0.002,-0.024999999999999998,2.0995917958979513,1.9342631315657812,2.2971445722861428,1989.1050197027669,1869.712721511205,-0.054,1.1510125844975694,NaN,NaN
6,50,8391362779927379052,2000,-0.032,0.006,-0.013000000000000001,2.2684122061030516,2.3681600800400213,2.1690485242621285,2000.0,1688.5956416280117,-0.038,0.7648169770960727,NaN,NaN
6,51,17297256935456305295,2000,0.014,-0.012,0.001,2.3488364182091037,2.200904452226113,2.5771445722861466,1864.6611717020944,1731.4772515830846,0.026000000000000002,0.5032929676205375,NaN,NaN
6,52,17072571628344408922,2000,0.06,0.032,0.046,2.2167163581790907,2.3015507753876956,2.2881200600300167,1781.3374929881677,1715.0144538465588,0.027999999999999997,0.5463786726328473,NaN,NaN
6,53,1851853171183074083,2000,0.016,-0.016,0.0,2.1605682841420704,2.176832416208102,2.272880440220107,1902.5129444863128,1614.5929802868288,0.032,0.6334585945854422,NaN,NaN
6,54,1928186276639712832,2000,0.012,-0.064,-0.026000000000000002,2.3262751375687847,2.2890005002501286,2.4131105552776413,1563.744555523048,1750.7356750557276,0.076,1.4255787741495565,NaN,NaN
6,55,13450740639542050952,2000,0.026,0.006,0.016,2.232916458229116,2.2804642321160578,2.201064532266131,1654.962058108985,1385.530278794095,0.019999999999999997,0.36720041346360716,NaN,NaN
6,56,17145942845966883400,2000,0.024,-0.072,-0.023999999999999997,2.0924382191095563,2.080464232116056,2.1719019509754904,1636.7448539648092,1595.4303120470547,0.096,1.8710836092981895,NaN,NaN
6,57,9027378796043636687,2000,-0.04,0.102,0.030999999999999996,2.2030195097548755,1.9993996998499246,2.2867393696848413,1775.4099327718113,1708.250927857447,-0.142,2.860203761097958,NaN,NaN
6,58,1292508667719829568,2000,0.038,0.016,0.027,2.1808484242121056,2.1836478239119574,2.1128004002000984,1544.0849381842072,1500.7057810737965,0.022,0.414131776380634,NaN,NaN
6,59,2492079180778288550,2000,0.02,0.08,0.05,1.999199599799901,2.1126563281640824,1.9785892946473245,1821.9792686439196,1780.9849596108245,-0.06,1.2591901430999621,NaN,NaN
6,60,2972420286157637931,2000,0.028,-0.048,-0.01,1.9981110555277635,2.2243281640820403,2.04671935967984,1771.7358725370693,1872.417181390035,0.076,1.5682472852284772,NaN,NaN
6,61,7947014399246812505,2000,0.0,0.058,0.029,2.0833596798399205,2.145072536268134,2.149710855427717,2000.0,1672.1407879419326,-0.058,1.194381802770271,NaN,NaN
6,62,10365416899935594087,2000,0.008,-0.004,0.002,2.128992496248124,2.096984492246122,2.433200600300149,1480.4656760504308,1831.346360665236,0.012,0.2290361610324447,NaN,NaN
6,63,4722444527244204298,2000,0.024,-0.028,-0.002,2.1597278639319653,2.048448224112054,2.160296148074037,1663.8160167216945,1398.174910903273,0.052000000000000005,0.9869007101356643,NaN,NaN
6,64,7053671964653510682,2000,-0.05,0.034,-0.008,2.4617028514257133,2.438719359679839,2.408048024012005,1664.6761692642751,1651.7178162713826,-0.084,1.5537219935680806,NaN,NaN
8,1,12504612759706216813,2000,-0.028,0.046,0.009,2.4664952476238104,2.4484402201100544,2.599183591795899,1710.3547819012456,1773.5115818365139,-0.074,1.3748337794451895,NaN,NaN
8,2,15828433262616371757,2000,-0.002,-0.022,-0.012,2.7211605802901473,2.6173046523261623,2.7929124562281147,1546.1097305493788,1476.6515189062038,0.019999999999999997,0.33406654903113064,NaN,NaN
8,3,17788956805677696433,2000,-0.076,-0.06,-0.068,2.4170805402701343,2.3954217108554254,2.605702851425715,1557.1668691262444,1653.592971048912,-0.016,0.2867170351313661,NaN,NaN
8,4,15378989366868053345,2000,-0.006,-0.008,-0.007,2.6533246623311655,2.649288644322158,2.593232616308154,1417.662696218448,1514.2363227900557,0.002,0.03342005872267328,NaN,NaN
8,5,12281588488827589441,2000,-0.048,0.022,-0.013000000000000001,2.530815407703853,2.7190555277638837,2.472752376188095,1702.2380598206234,1416.070205504523,-0.07,1.2105819505147437,NaN,NaN
8,6,2686138159475628315,2000,0.03,0.0,0.015,2.564832416208105,2.472336168084044,2.609304652326163,1520.98832788719,1706.8062827225128,0.03,0.5341627300249812,NaN,NaN
8,7,14973392872849037086,2000,0.012,-0.032,-0.01,2.408236118059029,2.3050085042521284,2.5282401200600315,1292.2876175186896,1537.7233718062794,0.044,0.7515264903929066,NaN,NaN
8,8,9343762495607983847,2000,-0.094,-0.048,-0.07100000000000001,2.5962401200600302,2.4323801900950492,2.7510715357678857,1671.1999093733268,1574.3815392954562,-0.046,0.8128086959271356,NaN,NaN
8,9,10008824480346193446,2000,0.01,-0.048,-0.019,2.3715037518759376,2.345072536268137,2.51095147573787,1698.712326194798,1574.2306306083585,0.058,1.0632748053717271,NaN,NaN
8,10,9638180775402877116,2000,0.042,-0.002,0.02,2.5282961480740362,2.4554637318659327,2.58528864432216,1595.4367148808306,1264.1871914852607,0.044000000000000004,0.7349607524137836,NaN,NaN
8,11,15481194949163006402,2000,0.05,0.02,0.035,2.660880440220111,2.566783391695847,2.6729364682341186,1319.1333466163576,1492.482282499028,0.030000000000000002,0.49076613766032967,NaN,NaN
8,12,4762234625997189770,2000,0.054,-0.04,0.006999999999999999,2.5608624312156065,2.4543111555777886,2.7037518759379675,1670.4809871091263,1683.109956706504,0.094,1.6949662175046587,NaN,NaN
8,13,6095378415080393951,2000,0.052,0.006,0.028999999999999998,2.652268134067033,2.6706313156578254,2.5852566283141543,1320.8254663947514,1603.044888712401,0.046,0.7630027269837221,NaN,NaN
8,14,4490333833147989400,2000,-0.008,0.042,0.017,2.5480240120060014,2.6252486243121558,2.583527763881941,1432.4298498410074,1423.6445689537313,-0.05,0.8278948954529038,NaN,NaN
8,15,14771337477132983728,2000,0.026,0.028,0.027,2.5332646323161576,2.392520260130065,2.544488244122061,1472.4294898536175,1840.1914301070296,-0.0020000000000000018,0.03646861495132175,NaN,NaN
8,16,13738680871125838122,2000,0.014,-0.026,-0.005999999999999999,2.560480240120058,2.5370725362681332,2.7286883441720855,1589.785435916966,1286.6538973111242,0.04,0.6561238275122032,NaN,NaN
8,17,10781625171653317639,2000,-0.002,0.046,0.022,2.6721840920460216,2.6493206603301642,2.6151915957978997,1480.9937089954458,1366.7152004554275,-0.048,0.7888628177632551,NaN,NaN
8,18,10200035343927596437,2000,0.01,0.006,0.008,2.4172006003001503,2.441120560280143,2.329128564282139,1653.2168463332055,1603.380434450155,0.004,0.07390667458978807,NaN,NaN
8,19,16170440725668306480,2000,-0.014,0.024,0.005,2.580568284142071,2.441024512256128,2.6887683841920937,1552.9934564965426,1632.1454487985022,-0.038,0.6697450285822044,NaN,NaN
8,20,9068088455980551761,2000,0.006,-0.044,-0.019,2.6520760380190085,2.777352676338167,2.5113196598299155,1287.735869174452,1672.253324926461,0.049999999999999996,0.8266405376414645,NaN,NaN
8,21,10640709592204775329,2000,0.082,-0.084,-0.0010000000000000009,2.7355897948974492,2.7226373186593285,2.506197098549277,1426.279797793936,1505.7199112062067,0.166,2.7769607560477687,NaN,NaN
8,22,589423689834145707,2000,-0.002,-0.016,-0.009000000000000001,2.581192596298149,2.633312656328163,2.721104552276136,1548.2420539470606,1589.3492060808858,0.014,0.2396428590140175,NaN,NaN
8,23,1810860873424336522,2000,0.016,0.024,0.02,2.545240620310156,2.448968484242118,2.7367923961980964,1779.3804577445326,1456.501595690665,-0.008,0.14021453091088731,NaN,NaN
8,24,1554615245764256064,2000,0.0,0.072,0.036,2.726771385692847,2.481240620310155,2.94028614307154,1497.584541062802,1685.026127005487,-0.072,1.2344670244642784,NaN,NaN
8,25,11312585719728714433,2000,-0.03,0.028,-0.0009999999999999992,2.515575787893946,2.4723361680840434,2.5925122561280642,1732.1730696821646,1622.4652718186576,-0.057999999999999996,1.0545127229966538,NaN,NaN
8,26,3700137121794744561,2000,-0.096,0.028,-0.034,2.641632816408206,2.760164082041021,2.7205762881440725,1492.0845375652455,1449.0274243985357,-0.124,2.0310437110007538,NaN,NaN
8,27,5325048968614430825,2000,-0.022,0.038,0.008,2.77558779389695,2.5527923961981,2.8239679839919964,1684.4032657178748,1561.7998426985323,-0.06,1.0407359378641383,NaN,NaN
8,28,4244962188259238527,2000,0.032,0.07,0.051000000000000004,2.548552276138069,2.576264132066034,2.5963981990995495,1637.3953522292522,1523.1760500918297,-0.038000000000000006,0.6637125222907408,NaN,NaN
8,29,18300532651788254427,2000,-0.054,-0.086,-0.06999999999999999,2.5607683841920945,2.6143911955977988,2.657932966483242,1583.893416935445,1710.7347941840992,0.031999999999999994,0.5653066463368359,NaN,NaN
8,30,14776369385881559158,2000,-0.042,0.05,0.004,2.485010505252626,2.6795757878939472,2.45472736368184,1515.1930081074913,1666.498273474508,-0.092,1.6159120003179082,NaN,NaN
8,31,1644684094756908275,2000,-0.004,0.078,0.037,2.617946973486744,2.6733206603301642,2.515173586793396,1598.1071866860764,1338.1936404390294,-0.082,1.3758053795502097,NaN,NaN
